image_id,nutrient,quantity,column,dx,dy,deviation,method,image_mean_dev,gt_image_mean
63.png,saturated fats,166.7,1,2007.0,492.0,2.1161,mahalanobis,1.3131839285714284,1
63.png,carbohydrate,84.4,1,2285.0,2.0,1.3097,mahalanobis,1.3131839285714284,0
63.png,carbohydrate,48.7,1,2288.0,72.5,0.9803,mahalanobis,1.3131839285714284,0
63.png,carbohydrate,0.6,1,2297.0,144.0,0.6823,mahalanobis,1.3131839285714284,0
63.png,carbohydrate,1.73,1,2290.5,214.0,0.569,mahalanobis,1.3131839285714284,0
63.png,carbohydrate,250,1,2250.0,282.5,0.7808,mahalanobis,1.3131839285714284,0
63.png,carbohydrate,313.3,1,2242.0,350.0,1.0106,mahalanobis,1.3131839285714284,0
63.png,carbohydrate,166.7,1,2245.5,420.0,1.2911,mahalanobis,1.3131839285714284,0
63.png,of which sugars/ davon zucker / di cul zuccheri /dont sucres/ de los cuales azücares/od tega sladkorji,48.7,1,2104.5,2.5,1.6764,mahalanobis,1.3131839285714284,1
63.png,of which sugars/ davon zucker / di cul zuccheri /dont sucres/ de los cuales azücares/od tega sladkorji,0.6,1,2113.5,74.0,1.4101,mahalanobis,1.3131839285714284,1
63.png,of which sugars/ davon zucker / di cul zuccheri /dont sucres/ de los cuales azücares/od tega sladkorji,1.73,1,2107.0,144.0,1.2619,mahalanobis,1.3131839285714284,0
63.png,of which sugars/ davon zucker / di cul zuccheri /dont sucres/ de los cuales azücares/od tega sladkorji,250,1,2066.5,212.5,1.3324,mahalanobis,1.3131839285714284,1
63.png,of which sugars/ davon zucker / di cul zuccheri /dont sucres/ de los cuales azücares/od tega sladkorji,313.3,1,2058.5,280.0,1.3962,mahalanobis,1.3131839285714284,1
63.png,of which sugars/ davon zucker / di cul zuccheri /dont sucres/ de los cuales azücares/od tega sladkorji,166.7,1,2062.0,350.0,1.516,mahalanobis,1.3131839285714284,1
63.png,protein,0.6,1,2624.5,-4.0,1.3317,mahalanobis,1.3131839285714284,1
63.png,protein,1.73,1,2618.0,66.0,0.9931,mahalanobis,1.3131839285714284,0
63.png,protein,250,1,2577.5,134.5,0.6169,mahalanobis,1.3131839285714284,0
63.png,protein,313.3,1,2569.5,202.0,0.3958,mahalanobis,1.3131839285714284,0
63.png,protein,166.7,1,2573.0,272.0,0.4827,mahalanobis,1.3131839285714284,0
63.png,salt,1.73,1,2969.0,-6.0,2.1262,mahalanobis,1.3131839285714284,1
63.png,salt,250,1,2928.5,62.5,1.8168,mahalanobis,1.3131839285714284,1
63.png,salt,313.3,1,2920.5,130.0,1.6529,mahalanobis,1.3131839285714284,1
63.png,salt,166.7,1,2924.0,200.0,1.5959,mahalanobis,1.3131839285714284,1
63.png,magnesium,250,1,2429.5,-5.5,1.2148,mahalanobis,1.3131839285714284,0
63.png,magnesium,313.3,1,2421.5,62.0,0.8578,mahalanobis,1.3131839285714284,0
63.png,magnesium,166.7,1,2425.0,132.0,0.4862,mahalanobis,1.3131839285714284,0
63.png,potassium,313.3,1,2614.5,3.5,1.2809,mahalanobis,1.3131839285714284,0
63.png,potassium,166.7,1,2618.0,73.5,0.9599,mahalanobis,1.3131839285714284,0
63.png,calcium,166.7,1,2684.0,11.5,1.3613,mahalanobis,1.3131839285714284,1
64.png,vitamin c,50,0,1181.0,-12.5,1.2741,mahalanobis,1.173186111111111,1
64.png,vitamin c,0.6,0,1174.0,127.0,0.779,mahalanobis,1.173186111111111,0
64.png,vitamin c,7.0,0,1165.0,262.5,0.3479,mahalanobis,1.173186111111111,0
64.png,vitamin c,0.6,0,1159.0,398.5,0.4153,mahalanobis,1.173186111111111,0
64.png,vitamin c,80,0,1181.0,536.5,0.9833,mahalanobis,1.173186111111111,0
64.png,vitamin c,2.0,0,1170.0,669.5,1.3878,mahalanobis,1.173186111111111,1
64.png,vitamin c,2.5,0,1138.0,804.5,1.8355,mahalanobis,1.173186111111111,1
64.png,vitamin c,3.0,0,1131.5,942.0,2.3434,mahalanobis,1.173186111111111,1
64.png,vitamin b2,0.6,0,1162.0,-12.0,1.2028,mahalanobis,1.173186111111111,1
64.png,vitamin b2,7.0,0,1153.0,123.5,0.6929,mahalanobis,1.173186111111111,0
64.png,vitamin b2,0.6,0,1147.0,259.5,0.197,mahalanobis,1.173186111111111,0
64.png,vitamin b2,80,0,1169.0,397.5,0.4898,mahalanobis,1.173186111111111,0
64.png,vitamin b2,2.0,0,1158.0,530.5,0.8568,mahalanobis,1.173186111111111,0
64.png,vitamin b2,2.5,0,1126.0,665.5,1.3321,mahalanobis,1.173186111111111,1
64.png,vitamin b2,3.0,0,1119.5,803.0,1.8439,mahalanobis,1.173186111111111,1
64.png,niacin,7.0,0,1228.5,-13.5,1.5812,mahalanobis,1.173186111111111,1
64.png,niacin,0.6,0,1222.5,122.5,1.195,mahalanobis,1.173186111111111,1
64.png,niacin,80,0,1244.5,260.5,1.2556,mahalanobis,1.173186111111111,1
64.png,niacin,2.0,0,1233.5,393.5,1.1604,mahalanobis,1.173186111111111,0
64.png,niacin,2.5,0,1201.5,528.5,1.1027,mahalanobis,1.173186111111111,0
64.png,niacin,3.0,0,1195.0,666.0,1.4814,mahalanobis,1.173186111111111,1
64.png,vitamin b6,0.6,0,1155.0,-10.0,1.1796,mahalanobis,1.173186111111111,1
64.png,vitamin b6,80,0,1177.0,128.0,0.7953,mahalanobis,1.173186111111111,0
64.png,vitamin b6,2.0,0,1166.0,261.0,0.3609,mahalanobis,1.173186111111111,0
64.png,vitamin b6,2.5,0,1134.0,396.0,0.3359,mahalanobis,1.173186111111111,0
64.png,vitamin b6,3.0,0,1127.5,533.5,0.8479,mahalanobis,1.173186111111111,0
64.png,folic acid,80,0,1100.0,-7.5,1.2417,mahalanobis,1.173186111111111,1
64.png,folic acid,2.0,0,1089.0,125.5,0.8863,mahalanobis,1.173186111111111,0
64.png,folic acid,2.5,0,1057.0,260.5,0.9771,mahalanobis,1.173186111111111,0
64.png,folic acid,3.0,0,1050.5,398.0,1.0928,mahalanobis,1.173186111111111,0
64.png,vitamin b12,2.0,0,1156.0,-11.5,1.187,mahalanobis,1.173186111111111,1
64.png,vitamin b12,2.5,0,1124.0,123.5,0.6945,mahalanobis,1.173186111111111,0
64.png,vitamin b12,3.0,0,1117.5,261.0,0.3005,mahalanobis,1.173186111111111,0
64.png,pantothenic acid,2.5,0,846.0,-9.0,3.6361,mahalanobis,1.173186111111111,1
64.png,pantothenic acid,3.0,0,839.5,128.5,3.5827,mahalanobis,1.173186111111111,1
64.png,zinc,3.0,0,1197.5,-11.5,1.3585,mahalanobis,1.173186111111111,1
68.jpeg,enegy/eneg/valor energetico k,1578,0,329.5,7.5,1.4315,mahalanobis,1.2770650000000001,1
68.jpeg,enegy/eneg/valor energetico k,0.69,0,336.0,30.0,1.335,mahalanobis,1.2770650000000001,1
68.jpeg,enegy/eneg/valor energetico k,05,0,329.5,76.5,0.9256,mahalanobis,1.2770650000000001,0
68.jpeg,enegy/eneg/valor energetico k,529,0,332.5,97.0,0.836,mahalanobis,1.2770650000000001,0
68.jpeg,enegy/eneg/valor energetico k,454,0,379.0,138.0,1.8088,mahalanobis,1.2770650000000001,1
68.jpeg,enegy/eneg/valor energetico k,219,0,331.0,143.0,0.5656,mahalanobis,1.2770650000000001,0
68.jpeg,enegy/eneg/valor energetico k,2,0,377.5,159.0,1.7471,mahalanobis,1.2770650000000001,1
68.jpeg,enegy/eneg/valor energetico k,64,0,326.5,163.5,0.3894,mahalanobis,1.2770650000000001,0
68.jpeg,enegy/eneg/valor energetico k,0.49,0,327.5,186.0,0.4052,mahalanobis,1.2770650000000001,0
68.jpeg,enegy/eneg/valor energetico k,579,0,323.5,277.5,0.8494,mahalanobis,1.2770650000000001,0
68.jpeg,enegy/eneg/valor energetico k,29,0,369.5,286.5,1.7564,mahalanobis,1.2770650000000001,1
68.jpeg,enegy/eneg/valor energetico k,979,0,322.5,296.0,0.9817,mahalanobis,1.2770650000000001,0
68.jpeg,enegy/eneg/valor energetico k,51,0,369.0,304.5,1.8206,mahalanobis,1.2770650000000001,1
68.jpeg,enegy/eneg/valor energetico k,679,0,321.0,315.5,1.1236,mahalanobis,1.2770650000000001,0
68.jpeg,enegy/eneg/valor energetico k,8.69,0,320.5,334.5,1.2703,mahalanobis,1.2770650000000001,0
68.jpeg,enegy/eneg/valor energetico k,159,0,320.0,354.0,1.4221,mahalanobis,1.2770650000000001,1
68.jpeg,enegy/eneg/valor energetico k,2.09,0,318.0,374.0,1.5745,mahalanobis,1.2770650000000001,1
68.jpeg,enegy/eneg/valor energetico k,259,0,317.0,392.0,1.7155,mahalanobis,1.2770650000000001,1
68.jpeg,enegy/eneg/valor energetico k,151,0,364.0,397.0,2.2289,mahalanobis,1.2770650000000001,1
68.jpeg,enegy/eneg/valor energetico k,620,0,315.5,410.5,1.8608,mahalanobis,1.2770650000000001,1
68.jpeg,enegy/eneg/valor energetico k,169,0,315.5,429.5,2.0123,mahalanobis,1.2770650000000001,1
68.jpeg,fa/fe/maeresgrases/vetten/grasas/upidos/grassi,0.69,0,304.5,6.5,1.383,mahalanobis,1.2770650000000001,1
68.jpeg,fa/fe/maeresgrases/vetten/grasas/upidos/grassi,05,0,298.0,53.0,1.0689,mahalanobis,1.2770650000000001,0
68.jpeg,fa/fe/maeresgrases/vetten/grasas/upidos/grassi,529,0,301.0,73.5,0.8873,mahalanobis,1.2770650000000001,0
68.jpeg,fa/fe/maeresgrases/vetten/grasas/upidos/grassi,454,0,347.5,114.5,1.063,mahalanobis,1.2770650000000001,0
68.jpeg,fa/fe/maeresgrases/vetten/grasas/upidos/grassi,219,0,299.5,119.5,0.5819,mahalanobis,1.2770650000000001,0
68.jpeg,fa/fe/maeresgrases/vetten/grasas/upidos/grassi,2,0,346.0,135.5,0.9568,mahalanobis,1.2770650000000001,0
68.jpeg,fa/fe/maeresgrases/vetten/grasas/upidos/grassi,64,0,295.0,140.0,0.5594,mahalanobis,1.2770650000000001,0
68.jpeg,fa/fe/maeresgrases/vetten/grasas/upidos/grassi,0.49,0,296.0,162.5,0.4613,mahalanobis,1.2770650000000001,0
68.jpeg,fa/fe/maeresgrases/vetten/grasas/upidos/grassi,579,0,292.0,254.0,0.8229,mahalanobis,1.2770650000000001,0
68.jpeg,fa/fe/maeresgrases/vetten/grasas/upidos/grassi,29,0,338.0,263.0,0.9638,mahalanobis,1.2770650000000001,0
68.jpeg,fa/fe/maeresgrases/vetten/grasas/upidos/grassi,979,0,291.0,272.5,0.9537,mahalanobis,1.2770650000000001,0
68.jpeg,fa/fe/maeresgrases/vetten/grasas/upidos/grassi,51,0,337.5,281.0,1.0618,mahalanobis,1.2770650000000001,0
68.jpeg,fa/fe/maeresgrases/vetten/grasas/upidos/grassi,679,0,289.5,292.0,1.1036,mahalanobis,1.2770650000000001,0
68.jpeg,fa/fe/maeresgrases/vetten/grasas/upidos/grassi,8.69,0,289.0,311.0,1.2388,mahalanobis,1.2770650000000001,0
68.jpeg,fa/fe/maeresgrases/vetten/grasas/upidos/grassi,159,0,288.5,330.5,1.3811,mahalanobis,1.2770650000000001,1
68.jpeg,fa/fe/maeresgrases/vetten/grasas/upidos/grassi,2.09,0,286.5,350.5,1.5476,mahalanobis,1.2770650000000001,1
68.jpeg,fa/fe/maeresgrases/vetten/grasas/upidos/grassi,259,0,285.5,368.5,1.6884,mahalanobis,1.2770650000000001,1
68.jpeg,fa/fe/maeresgrases/vetten/grasas/upidos/grassi,151,0,332.5,373.5,1.6524,mahalanobis,1.2770650000000001,1
68.jpeg,fa/fe/maeresgrases/vetten/grasas/upidos/grassi,620,0,284.0,387.0,1.8392,mahalanobis,1.2770650000000001,1
68.jpeg,fa/fe/maeresgrases/vetten/grasas/upidos/grassi,169,0,284.0,406.0,1.978,mahalanobis,1.2770650000000001,1
68.jpeg,wnan verzadde vetzuren/de las cuales saturadas/dos quais acidos gordos,05,0,245.5,19.0,2.2005,mahalanobis,1.2770650000000001,1
68.jpeg,wnan verzadde vetzuren/de las cuales saturadas/dos quais acidos gordos,529,0,248.5,39.5,2.0424,mahalanobis,1.2770650000000001,1
68.jpeg,wnan verzadde vetzuren/de las cuales saturadas/dos quais acidos gordos,454,0,295.0,80.5,0.9076,mahalanobis,1.2770650000000001,0
68.jpeg,wnan verzadde vetzuren/de las cuales saturadas/dos quais acidos gordos,219,0,247.0,85.5,1.9069,mahalanobis,1.2770650000000001,1
68.jpeg,wnan verzadde vetzuren/de las cuales saturadas/dos quais acidos gordos,2,0,293.5,101.5,0.7947,mahalanobis,1.2770650000000001,0
68.jpeg,wnan verzadde vetzuren/de las cuales saturadas/dos quais acidos gordos,64,0,242.5,106.0,1.9652,mahalanobis,1.2770650000000001,1
68.jpeg,wnan verzadde vetzuren/de las cuales saturadas/dos quais acidos gordos,0.49,0,243.5,128.5,1.8944,mahalanobis,1.2770650000000001,1
68.jpeg,wnan verzadde vetzuren/de las cuales saturadas/dos quais acidos gordos,579,0,239.5,220.0,1.9897,mahalanobis,1.2770650000000001,1
68.jpeg,wnan verzadde vetzuren/de las cuales saturadas/dos quais acidos gordos,29,0,285.5,229.0,0.8347,mahalanobis,1.2770650000000001,0
68.jpeg,wnan verzadde vetzuren/de las cuales saturadas/dos quais acidos gordos,979,0,238.5,238.5,2.0461,mahalanobis,1.2770650000000001,1
68.jpeg,wnan verzadde vetzuren/de las cuales saturadas/dos quais acidos gordos,51,0,285.0,247.0,0.9246,mahalanobis,1.2770650000000001,0
68.jpeg,wnan verzadde vetzuren/de las cuales saturadas/dos quais acidos gordos,679,0,237.0,258.0,2.1269,mahalanobis,1.2770650000000001,1
68.jpeg,wnan verzadde vetzuren/de las cuales saturadas/dos quais acidos gordos,8.69,0,236.5,277.0,2.19,mahalanobis,1.2770650000000001,1
68.jpeg,wnan verzadde vetzuren/de las cuales saturadas/dos quais acidos gordos,159,0,236.0,296.5,2.2632,mahalanobis,1.2770650000000001,1
68.jpeg,wnan verzadde vetzuren/de las cuales saturadas/dos quais acidos gordos,2.09,0,234.0,316.5,2.382,mahalanobis,1.2770650000000001,1
68.jpeg,wnan verzadde vetzuren/de las cuales saturadas/dos quais acidos gordos,259,0,233.0,334.5,2.4753,mahalanobis,1.2770650000000001,1
68.jpeg,wnan verzadde vetzuren/de las cuales saturadas/dos quais acidos gordos,151,0,280.0,339.5,1.5604,mahalanobis,1.2770650000000001,1
68.jpeg,wnan verzadde vetzuren/de las cuales saturadas/dos quais acidos gordos,620,0,231.5,353.0,2.5869,mahalanobis,1.2770650000000001,1
68.jpeg,wnan verzadde vetzuren/de las cuales saturadas/dos quais acidos gordos,169,0,231.5,372.0,2.6721,mahalanobis,1.2770650000000001,1
68.jpeg,ssturados/d cul acidigrassisaturi/varav mattat fett,05,0,304.5,4.0,1.4027,mahalanobis,1.2770650000000001,1
68.jpeg,ssturados/d cul acidigrassisaturi/varav mattat fett,529,0,307.5,24.5,1.2298,mahalanobis,1.2770650000000001,0
68.jpeg,ssturados/d cul acidigrassisaturi/varav mattat fett,454,0,354.0,65.5,1.4261,mahalanobis,1.2770650000000001,1
68.jpeg,ssturados/d cul acidigrassisaturi/varav mattat fett,219,0,306.0,70.5,0.8731,mahalanobis,1.2770650000000001,0
68.jpeg,ssturados/d cul acidigrassisaturi/varav mattat fett,2,0,352.5,86.5,1.2939,mahalanobis,1.2770650000000001,1
68.jpeg,ssturados/d cul acidigrassisaturi/varav mattat fett,64,0,301.5,91.0,0.7527,mahalanobis,1.2770650000000001,0
68.jpeg,ssturados/d cul acidigrassisaturi/varav mattat fett,0.49,0,302.5,113.5,0.579,mahalanobis,1.2770650000000001,0
68.jpeg,ssturados/d cul acidigrassisaturi/varav mattat fett,579,0,298.5,205.0,0.4369,mahalanobis,1.2770650000000001,0
68.jpeg,ssturados/d cul acidigrassisaturi/varav mattat fett,29,0,344.5,214.0,0.9036,mahalanobis,1.2770650000000001,0
68.jpeg,ssturados/d cul acidigrassisaturi/varav mattat fett,979,0,297.5,223.5,0.5462,mahalanobis,1.2770650000000001,0
68.jpeg,ssturados/d cul acidigrassisaturi/varav mattat fett,51,0,344.0,232.0,0.9476,mahalanobis,1.2770650000000001,0
68.jpeg,ssturados/d cul acidigrassisaturi/varav mattat fett,679,0,296.0,243.0,0.6861,mahalanobis,1.2770650000000001,0
68.jpeg,ssturados/d cul acidigrassisaturi/varav mattat fett,8.69,0,295.5,262.0,0.815,mahalanobis,1.2770650000000001,0
68.jpeg,ssturados/d cul acidigrassisaturi/varav mattat fett,159,0,295.0,281.5,0.9543,mahalanobis,1.2770650000000001,0
68.jpeg,ssturados/d cul acidigrassisaturi/varav mattat fett,2.09,0,293.0,301.5,1.1201,mahalanobis,1.2770650000000001,0
68.jpeg,ssturados/d cul acidigrassisaturi/varav mattat fett,259,0,292.0,319.5,1.2603,mahalanobis,1.2770650000000001,0
68.jpeg,ssturados/d cul acidigrassisaturi/varav mattat fett,151,0,339.0,324.5,1.3699,mahalanobis,1.2770650000000001,1
68.jpeg,ssturados/d cul acidigrassisaturi/varav mattat fett,620,0,290.5,338.0,1.411,mahalanobis,1.2770650000000001,1
68.jpeg,ssturados/d cul acidigrassisaturi/varav mattat fett,169,0,290.5,357.0,1.5499,mahalanobis,1.2770650000000001,1
68.jpeg,prter(e/ehws8/proteines/eiwtten/proteinas,2,0,369.0,-2.0,2.0842,mahalanobis,1.2770650000000001,1
68.jpeg,prter(e/ehws8/proteines/eiwtten/proteinas,64,0,318.0,2.5,1.4052,mahalanobis,1.2770650000000001,1
68.jpeg,prter(e/ehws8/proteines/eiwtten/proteinas,0.49,0,319.0,25.0,1.2302,mahalanobis,1.2770650000000001,0
68.jpeg,prter(e/ehws8/proteines/eiwtten/proteinas,579,0,315.0,116.5,0.492,mahalanobis,1.2770650000000001,0
68.jpeg,prter(e/ehws8/proteines/eiwtten/proteinas,29,0,361.0,125.5,1.3632,mahalanobis,1.2770650000000001,1
68.jpeg,prter(e/ehws8/proteines/eiwtten/proteinas,979,0,314.0,135.0,0.3421,mahalanobis,1.2770650000000001,0
68.jpeg,prter(e/ehws8/proteines/eiwtten/proteinas,51,0,360.5,143.5,1.3133,mahalanobis,1.2770650000000001,1
68.jpeg,prter(e/ehws8/proteines/eiwtten/proteinas,679,0,312.5,154.5,0.1844,mahalanobis,1.2770650000000001,0
68.jpeg,prter(e/ehws8/proteines/eiwtten/proteinas,8.69,0,312.0,173.5,0.0365,mahalanobis,1.2770650000000001,0
68.jpeg,prter(e/ehws8/proteines/eiwtten/proteinas,159,0,311.5,193.0,0.1264,mahalanobis,1.2770650000000001,0
68.jpeg,prter(e/ehws8/proteines/eiwtten/proteinas,2.09,0,309.5,213.0,0.2946,mahalanobis,1.2770650000000001,0
68.jpeg,prter(e/ehws8/proteines/eiwtten/proteinas,259,0,308.5,231.0,0.4402,mahalanobis,1.2770650000000001,0
68.jpeg,prter(e/ehws8/proteines/eiwtten/proteinas,151,0,355.5,236.0,1.2415,mahalanobis,1.2770650000000001,0
68.jpeg,prter(e/ehws8/proteines/eiwtten/proteinas,620,0,307.0,249.5,0.5933,mahalanobis,1.2770650000000001,0
68.jpeg,prter(e/ehws8/proteines/eiwtten/proteinas,169,0,307.0,268.5,0.741,mahalanobis,1.2770650000000001,0
68.jpeg,aaesdre/1-leucin/l-leucina,29,0,393.5,-6.0,2.6185,mahalanobis,1.2770650000000001,1
68.jpeg,aaesdre/1-leucin/l-leucina,979,0,346.5,3.5,1.6608,mahalanobis,1.2770650000000001,1
68.jpeg,aaesdre/1-leucin/l-leucina,51,0,393.0,12.0,2.5294,mahalanobis,1.2770650000000001,1
68.jpeg,aaesdre/1-leucin/l-leucina,679,0,345.0,23.0,1.5094,mahalanobis,1.2770650000000001,1
68.jpeg,aaesdre/1-leucin/l-leucina,8.69,0,344.5,42.0,1.3798,mahalanobis,1.2770650000000001,1
68.jpeg,aaesdre/1-leucin/l-leucina,159,0,344.0,61.5,1.2523,mahalanobis,1.2770650000000001,0
68.jpeg,aaesdre/1-leucin/l-leucina,2.09,0,342.0,81.5,1.1001,mahalanobis,1.2770650000000001,0
68.jpeg,aaesdre/1-leucin/l-leucina,259,0,341.0,99.5,0.9843,mahalanobis,1.2770650000000001,0
68.jpeg,aaesdre/1-leucin/l-leucina,151,0,388.0,104.5,2.1049,mahalanobis,1.2770650000000001,1
68.jpeg,aaesdre/1-leucin/l-leucina,620,0,339.5,118.0,0.8643,mahalanobis,1.2770650000000001,0
68.jpeg,aaesdre/1-leucin/l-leucina,169,0,339.5,137.0,0.791,mahalanobis,1.2770650000000001,0
68.jpeg,a-ure/t-lsoleucin/lisoleudna,51,0,372.5,-10.0,2.1963,mahalanobis,1.2770650000000001,1
68.jpeg,a-ure/t-lsoleucin/lisoleudna,679,0,324.5,1.0,1.4454,mahalanobis,1.2770650000000001,1
68.jpeg,a-ure/t-lsoleucin/lisoleudna,8.69,0,324.0,20.0,1.2947,mahalanobis,1.2770650000000001,1
68.jpeg,a-ure/t-lsoleucin/lisoleudna,159,0,323.5,39.5,1.1405,mahalanobis,1.2770650000000001,0
68.jpeg,a-ure/t-lsoleucin/lisoleudna,2.09,0,321.5,59.5,0.9725,mahalanobis,1.2770650000000001,0
68.jpeg,a-ure/t-lsoleucin/lisoleudna,259,0,320.5,77.5,0.8267,mahalanobis,1.2770650000000001,0
68.jpeg,a-ure/t-lsoleucin/lisoleudna,151,0,367.5,82.5,1.6567,mahalanobis,1.2770650000000001,1
68.jpeg,a-ure/t-lsoleucin/lisoleudna,620,0,319.0,96.0,0.6736,mahalanobis,1.2770650000000001,0
68.jpeg,a-ure/t-lsoleucin/lisoleudna,169,0,319.0,115.0,0.5284,mahalanobis,1.2770650000000001,0
68.jpeg,e/lsidn/t-hstidna/l-istidina,159,0,312.5,-1.5,1.4297,mahalanobis,1.2770650000000001,1
68.jpeg,e/lsidn/t-hstidna/l-istidina,2.09,0,310.5,18.5,1.2713,mahalanobis,1.2770650000000001,0
68.jpeg,e/lsidn/t-hstidna/l-istidina,259,0,309.5,36.5,1.1294,mahalanobis,1.2770650000000001,0
68.jpeg,e/lsidn/t-hstidna/l-istidina,151,0,356.5,41.5,1.6021,mahalanobis,1.2770650000000001,1
68.jpeg,e/lsidn/t-hstidna/l-istidina,620,0,308.0,55.0,0.9864,mahalanobis,1.2770650000000001,0
68.jpeg,e/lsidn/t-hstidna/l-istidina,169,0,308.0,74.0,0.8362,mahalanobis,1.2770650000000001,0
82.jpeg,energy,60,0,204.5,31.5,0.8385,mahalanobis,1.2572899999999998,0
82.jpeg,energy,60,0,104.5,57.5,1.2982,mahalanobis,1.2572899999999998,1
82.jpeg,energy,3,0,195.5,109.0,2.0018,mahalanobis,1.2572899999999998,1
82.jpeg,protein,60,0,204.5,7.5,1.2992,mahalanobis,1.2572899999999998,1
82.jpeg,protein,60,0,104.5,33.5,1.2662,mahalanobis,1.2572899999999998,1
82.jpeg,protein,3,0,195.5,85.0,1.3459,mahalanobis,1.2572899999999998,1
82.jpeg,carbohydrate,60,0,79.0,6.5,2.0492,mahalanobis,1.2572899999999998,1
82.jpeg,carbohydrate,3,0,170.0,58.0,0.4304,mahalanobis,1.2572899999999998,0
82.jpeg,fat,3,0,210.5,37.0,0.9014,mahalanobis,1.2572899999999998,0
82.jpeg,creatine,3,0,194.5,9.5,1.1421,mahalanobis,1.2572899999999998,0
88.png,fat,2.3,0,1721.0,-38.5,1.523,mahalanobis,1.3042020408163266,1
88.png,fat,1.6,0,1723.0,74.5,1.1925,mahalanobis,1.3042020408163266,0
88.png,fat,13,0,1748.0,295.0,1.2346,mahalanobis,1.3042020408163266,0
88.png,fat,11,0,1752.5,512.5,1.5876,mahalanobis,1.3042020408163266,1
88.png,fat,26,0,1748.0,647.5,1.8999,mahalanobis,1.3042020408163266,1
88.png,fat,0.33,0,1721.5,772.5,2.1122,mahalanobis,1.3042020408163266,1
88.png,saturated fats,1.6,0,1584.0,-14.5,1.7254,mahalanobis,1.3042020408163266,1
88.png,saturated fats,13,0,1609.0,206.0,0.9277,mahalanobis,1.3042020408163266,0
88.png,saturated fats,11,0,1613.5,423.5,0.9788,mahalanobis,1.3042020408163266,0
88.png,saturated fats,26,0,1609.0,558.5,1.3985,mahalanobis,1.3042020408163266,1
88.png,saturated fats,0.33,0,1582.5,683.5,2.0374,mahalanobis,1.3042020408163266,1
88.png,saturated fats,13,0,1584.5,103.5,1.4375,mahalanobis,1.3042020408163266,1
88.png,saturated fats,11,0,1589.0,321.0,1.1872,mahalanobis,1.3042020408163266,0
88.png,saturated fats,26,0,1584.5,456.0,1.4216,mahalanobis,1.3042020408163266,1
88.png,saturated fats,0.33,0,1558.0,581.0,2.0274,mahalanobis,1.3042020408163266,1
88.png,carbohydrate,13,0,1714.0,-35.0,1.4561,mahalanobis,1.3042020408163266,1
88.png,carbohydrate,11,0,1718.5,182.5,0.8834,mahalanobis,1.3042020408163266,0
88.png,carbohydrate,26,0,1714.0,317.5,0.7304,mahalanobis,1.3042020408163266,0
88.png,carbohydrate,0.33,0,1687.5,442.5,0.7052,mahalanobis,1.3042020408163266,0
88.png,carbohydrate,11,0,1707.0,71.5,1.0422,mahalanobis,1.3042020408163266,0
88.png,carbohydrate,26,0,1702.5,206.5,0.6245,mahalanobis,1.3042020408163266,0
88.png,carbohydrate,0.33,0,1676.0,331.5,0.2365,mahalanobis,1.3042020408163266,0
88.png,protein,26,0,1648.0,-35.0,1.298,mahalanobis,1.3042020408163266,0
88.png,protein,0.33,0,1621.5,90.0,1.0307,mahalanobis,1.3042020408163266,0
88.png,salt,0.33,0,1749.5,-58.0,1.8502,mahalanobis,1.3042020408163266,1
88.png,fat,0.5,1,1198.0,10.0,1.2532,mahalanobis,1.3042020408163266,0
88.png,fat,4.1,1,1216.0,238.5,1.0907,mahalanobis,1.3042020408163266,0
88.png,fat,3.5,1,1224.5,461.0,1.4815,mahalanobis,1.3042020408163266,1
88.png,fat,8.0,1,1231.5,601.0,1.9264,mahalanobis,1.3042020408163266,1
88.png,fat,0.10,1,1210.0,733.5,2.1702,mahalanobis,1.3042020408163266,1
88.png,saturated fats,0.5,1,1059.0,-79.0,1.8232,mahalanobis,1.3042020408163266,1
88.png,saturated fats,4.1,1,1077.0,149.5,1.0792,mahalanobis,1.3042020408163266,0
88.png,saturated fats,3.5,1,1085.5,372.0,1.004,mahalanobis,1.3042020408163266,0
88.png,saturated fats,8.0,1,1092.5,512.0,1.2995,mahalanobis,1.3042020408163266,0
